state_fip,county_fip,county_name
36,23,Cincinnatus town
36,23,Cortland city
36,23,Cortlandville town
36,23,Cuyler town
36,23,Freetown town
36,23,Harford town
36,23,Homer town
36,23,Lapeer town
36,23,Marathon town
36,23,Preble town
36,23,Scott town
36,23,Solon town
36,23,Taylor town
36,23,Truxton town
36,23,Virgil town
36,23,Willet town
36,25,Andes town
36,25,Bovina town
36,25,Colchester town
36,25,Davenport town
36,25,Delhi town
36,25,Deposit town
36,25,Franklin town
36,25,Hamden town
36,25,Hancock town
36,25,Harpersfield town
36,25,Kortright town
36,25,Masonville town
36,25,Meredith town
36,25,Middletown town
36,25,Roxbury town
36,25,Sidney town
36,25,Stamford town
36,25,Tompkins town
36,25,Walton town
36,27,Amenia town
36,27,Beacon city
36,27,Beekman town
36,27,Clinton town
36,27,Dover town
36,27,East Fishkill town
36,27,Fishkill town
36,27,Hyde Park town
36,27,La Grange town
36,27,Milan town
36,27,North East town
36,27,Pawling town
36,27,Pine Plains town
36,27,Pleasant Valley town
36,27,Poughkeepsie city
36,27,Poughkeepsie town
36,27,Red Hook town
36,27,Rhinebeck town
36,27,Stanford town
36,27,Union Vale town
36,27,Wappinger town
36,27,Washington town
36,29,Alden town
36,29,Amherst town
36,29,Aurora town
36,29,Boston town
36,29,Brant town
36,29,Buffalo city
36,29,Cattaraugus Reservation
36,29,Cheektowaga town
36,29,Clarence town
36,29,Colden town
36,29,Collins town
36,29,Concord town
36,29,Eden town
36,29,Elma town
36,29,Evans town
36,29,Grand Island town
36,29,Hamburg town
36,29,Holland town
36,29,Lackawanna city
36,29,Lancaster town
36,29,Marilla town
36,29,Newstead town
36,29,North Collins town
36,29,Orchard Park town
36,29,Sardinia town
36,29,Tonawanda city
36,29,Tonawanda town
36,29,Tonawanda Reservation
36,29,Wales town
36,29,West Seneca town
36,31,Chesterfield town
36,31,Crown Point town
36,31,Elizabethtown town
36,31,Essex town
36,31,Jay town
36,31,Keene town
36,31,Lewis town
36,31,Minerva town
36,31,Moriah town
36,31,Newcomb town
36,31,North Elba town
36,31,North Hudson town
36,31,St. Armand town
36,31,Schroon town
36,31,Ticonderoga town
36,31,Westport town
36,31,Willsboro town
36,31,Wilmington town
36,33,Bangor town
36,33,Bellmont town
36,33,Bombay town
36,33,Brandon town
36,33,Brighton town
36,33,Burke town
36,33,Chateaugay town
36,33,Constable town
36,33,Dickinson town
36,33,Duane town
36,33,Fort Covington town
36,33,Franklin town
36,33,Harrietstown town
36,33,Malone town
36,33,Moira town
36,33,St. Regis Mohawk Reservation
36,33,Santa Clara town
36,33,Tupper Lake town
36,33,Waverly town
36,33,Westville town
36,35,Bleecker town
36,35,Broadalbin town
36,35,Caroga town
36,35,Ephratah town
36,35,Gloversville city
36,35,Johnstown city
36,35,Johnstown town
36,35,Mayfield town
36,35,Northampton town
36,35,Oppenheim town
36,35,Perth town
36,35,Stratford town
36,37,Alabama town
36,37,Alexander town
36,37,Batavia city
36,37,Batavia town
36,37,Bergen town
36,37,Bethany town
36,37,Byron town
36,37,Darien town
36,37,Elba town
36,37,Le Roy town
36,37,Oakfield town
36,37,Pavilion town
36,37,Pembroke town
36,37,Stafford town
36,37,Tonawanda Reservation
36,39,Ashland town
36,39,Athens town
36,39,Cairo town
36,39,Catskill town
36,39,Coxsackie town
36,39,Durham town
36,39,Greenville town
36,39,Halcott town
36,39,Hunter town
36,39,Jewett town
36,39,Lexington town
36,39,New Baltimore town
36,39,Prattsville town
36,39,Windham town
36,41,Arietta town
36,41,Benson town
36,41,Hope town
36,41,Indian Lake town
36,41,Inlet town
36,41,Lake Pleasant town
36,41,Long Lake town
36,41,Morehouse town
36,41,Wells town
36,43,Columbia town
36,43,Danube town
36,43,Fairfield town
36,43,Frankfort town
36,43,German Flatts town
36,43,Herkimer town
36,43,Litchfield town
36,43,Little Falls city
36,43,Little Falls town
36,43,Manheim town
36,43,Newport town
36,43,Norway town
36,43,Ohio town
36,43,Russia town
36,43,Salisbury town
36,43,Schuyler town
36,43,Stark town
36,43,Warren town
36,43,Webb town
36,43,Winfield town
36,45,Adams town
36,45,Alexandria town
36,45,Antwerp town
36,45,Brownville town
36,45,Cape Vincent town
36,45,Champion town
36,45,Clayton town
36,45,Ellisburg town
36,45,Henderson town
36,45,Hounsfield town
36,45,Le Ray town
36,45,Lorraine town
36,45,Lyme town
36,45,Orleans town
36,45,Pamelia town
36,45,Philadelphia town
36,45,Rodman town
36,45,Rutland town
36,45,Theresa town
36,45,Watertown city
36,45,Watertown town
36,45,Wilna town
36,45,Worth town
36,49,Croghan town
36,49,Denmark town
36,49,Diana town
36,49,Greig town
36,49,Harrisburg town
36,49,Lewis town
36,49,Leyden town
36,49,Lowville town
36,49,Lyonsdale town
36,49,Martinsburg town
36,49,Montague town
36,49,New Bremen town
36,49,Osceola town
36,49,Pinckney town
36,49,Turin town
36,49,Watson town
36,49,West Turin town
36,51,Avon town
36,51,Caledonia town
36,51,Conesus town
36,51,Geneseo town
36,51,Groveland town
36,51,Leicester town
36,51,Lima town
36,51,Livonia town
36,51,Mount Morris town
36,51,North Dansville town
36,51,Nunda town
36,51,Ossian town
36,51,Portage town
36,51,Sparta town
36,51,Springwater town
36,51,West Sparta town
36,51,York town
36,53,Brookfield town
36,53,Cazenovia town
36,53,DeRuyter town
36,53,Eaton town
36,53,Fenner town
36,53,Georgetown town
36,53,Hamilton town
36,53,Lebanon town
36,53,Lenox town
36,53,Lincoln town
36,53,Madison town
36,53,Nelson town
36,53,Oneida city
36,53,Smithfield town
36,53,Stockbridge town
36,53,Sullivan town
36,55,Brighton town
36,55,Chili town
36,55,Clarkson town
36,55,East Rochester town
36,55,Gates town
36,55,Greece town
36,55,Hamlin town
36,55,Henrietta town
36,55,Irondequoit town
36,55,Mendon town
36,55,Ogden town
36,55,Parma town
36,55,Penfield town
36,55,Perinton town
36,55,Pittsford town
36,55,Riga town
36,55,Rochester city
36,55,Rush town
36,55,Sweden town
36,55,Webster town
36,55,Wheatland town
36,57,Amsterdam city
36,57,Amsterdam town
36,57,Canajoharie town
36,57,Charleston town
36,57,Florida town
36,57,Glen town
36,57,Minden town
36,57,Mohawk town
36,57,Palatine town
36,57,Root town
36,57,St. Johnsville town
36,59,Glen Cove city
36,59,Hempstead town
36,59,Long Beach city
36,59,North Hempstead town
36,59,Oyster Bay town
36,63,Cambria town
36,63,Hartland town
36,63,Lewiston town
36,63,Lockport city
36,63,Lockport town
36,63,Newfane town
36,63,Niagara town
36,63,Niagara Falls city
36,63,North Tonawanda city
36,63,Pendleton town
36,63,Porter town
36,63,Royalton town
36,63,Somerset town
36,63,Tonawanda Reservation
36,63,Tuscarora Nation Reservation
36,63,Wheatfield town
36,63,Wilson town
36,65,Annsville town
36,65,Augusta town
36,65,Ava town
36,65,Boonville town
36,65,Bridgewater town
36,65,Camden town
36,65,Deerfield town
36,65,Florence town
36,65,Floyd town
36,65,Forestport town
36,65,Kirkland town
36,65,Lee town
36,65,Marcy town
36,65,Marshall town
36,65,New Hartford town
36,65,Paris town
36,65,Remsen town
36,65,Rome city
36,65,Sangerfield town
36,65,Sherrill city
36,65,Steuben town
36,65,Trenton town
36,65,Utica city
36,65,Vernon town
36,65,Verona town
36,65,Vienna town
36,65,Western town
36,65,Westmoreland town
36,65,Whitestown town
36,67,Camillus town
36,67,Cicero town
36,67,Clay town
36,67,De Witt town
36,67,Elbridge town
36,67,Fabius town
36,67,Geddes town
36,67,LaFayette town
36,67,Lysander town
36,67,Manlius town
36,67,Marcellus town
36,67,Onondaga town
36,67,Onondaga Nation Reservation
36,67,Otisco town
36,67,Pompey town
36,67,Salina town
36,67,Skaneateles town
36,67,Spafford town
36,67,Syracuse city
36,67,Tully town
36,67,Van Buren town
36,69,Bristol town
36,69,Canadice town
36,69,Canandaigua city
36,69,Canandaigua town
36,69,East Bloomfield town
36,69,Farmington town
36,69,Geneva city
36,69,Geneva town
36,69,Gorham town
36,69,Hopewell town
36,69,Manchester town
36,69,Naples town
36,69,Phelps town
36,69,Richmond town
36,69,Seneca town
36,69,South Bristol town
36,69,Victor town
36,69,West Bloomfield town
36,71,Blooming Grove town
36,71,Chester town
36,71,Cornwall town
36,71,Crawford town
36,71,Deerpark town
36,71,Goshen town
36,71,Greenville town
36,71,Hamptonburgh town
36,71,Highlands town
36,71,Middletown city
36,71,Minisink town
36,71,Monroe town
36,71,Montgomery town
36,71,Mount Hope town
36,71,Newburgh city
36,71,Newburgh town
36,71,New Windsor town
36,71,Port Jervis city
36,71,Tuxedo town
36,71,Wallkill town
36,71,Warwick town
36,71,Wawayanda town
36,71,Woodbury town
36,73,Albion town
36,73,Barre town
36,73,Carlton town
36,73,Clarendon town
36,73,Gaines town
36,73,Kendall town
36,73,Murray town
36,73,Ridgeway town
36,73,Shelby town
36,73,Yates town
36,75,Albion town
36,75,Amboy town
36,75,Boylston town
36,75,Constantia town
36,75,Fulton city
36,75,Granby town
36,75,Hannibal town
36,75,Hastings town
36,75,Mexico town
36,75,Minetto town
36,75,New Haven town
36,75,Orwell town
36,75,Oswego city
36,75,Oswego town
36,75,Palermo town
36,75,Parish town
36,75,Redfield town
36,75,Richland town
36,75,Sandy Creek town
36,75,Schroeppel town
36,75,Scriba town
36,75,Volney town
36,75,West Monroe town
36,75,Williamstown town
36,77,Burlington town
36,77,Butternuts town
36,77,Cherry Valley town
36,77,Decatur town
36,77,Edmeston town
36,77,Exeter town
36,77,Hartwick town
36,77,Laurens town
36,77,Maryland town
36,77,Middlefield town
36,77,Milford town
36,77,Morris town
36,77,New Lisbon town
36,77,Oneonta city
36,77,Oneonta town
36,77,Otego town
36,77,Otsego town
36,77,Pittsfield town
36,77,Plainfield town
36,77,Richfield town
36,77,Roseboom town
36,77,Springfield town
36,77,Unadilla town
36,77,Westford town
36,77,Worcester town
36,79,Carmel town
36,79,Kent town
36,79,Patterson town
36,79,Philipstown town
36,79,Putnam Valley town
36,79,Southeast town
36,83,Berlin town
36,83,Brunswick town
36,83,East Greenbush town
36,83,Grafton town
36,83,Hoosick town
36,83,Nassau town
36,83,North Greenbush town
36,83,Petersburgh town
36,83,Pittstown town
36,83,Poestenkill town
36,83,Rensselaer city
36,83,Sand Lake town
36,83,Schaghticoke town
36,83,Schodack town
36,83,Stephentown town
36,83,Troy city
36,87,Clarkstown town
36,87,Haverstraw town
36,87,Orangetown town
36,87,Ramapo town
36,87,Stony Point town
36,89,Brasher town
36,89,Canton town
36,89,Clare town
36,89,Clifton town
36,89,Colton town
36,89,De Kalb town
36,89,De Peyster town
36,89,Edwards town
36,89,Fine town
36,89,Fowler town
36,89,Gouverneur town
36,89,Hammond town
36,89,Hermon town
36,89,Hopkinton town
36,89,Lawrence town
36,89,Lisbon town
36,89,Louisville town
36,89,Macomb town
36,89,Madrid town
36,89,Massena town
36,89,Morristown town
36,89,Norfolk town
36,89,Ogdensburg city
36,89,Oswegatchie town
36,89,Parishville town
36,89,Piercefield town
36,89,Pierrepont town
36,89,Pitcairn town
36,89,Potsdam town
36,89,Rossie town
36,89,Russell town
36,89,Stockholm town
36,89,Waddington town
36,91,Ballston town
36,91,Charlton town
36,91,Clifton Park town
36,91,Corinth town
36,91,Day town
36,91,Edinburg town
36,91,Galway town
36,91,Greenfield town
36,91,Hadley town
36,91,Halfmoon town
36,91,Malta town
36,91,Mechanicville city
36,91,Milton town
36,91,Moreau town
36,91,Northumberland town
36,91,Providence town
36,91,Saratoga town
36,91,Saratoga Springs city
36,91,Stillwater town
36,91,Waterford town
36,91,Wilton town
36,93,Duanesburg town
36,93,Glenville town
36,93,Niskayuna town
36,93,Princetown town
36,93,Rotterdam town
36,93,Schenectady city
36,95,Blenheim town
36,95,Broome town
36,95,Carlisle town
36,95,Cobleskill town
36,95,Conesville town
36,95,Esperance town
36,95,Fulton town
36,95,Gilboa town
36,95,Jefferson town
36,95,Middleburgh town
36,95,Richmondville town
36,95,Schoharie town
36,95,Seward town
36,95,Sharon town
36,95,Summit town
36,95,Wright town
36,97,Catharine town
36,97,Cayuta town
36,97,Dix town
36,97,Hector town
36,97,Montour town
36,97,Orange town
36,97,Reading town
36,97,Tyrone town
36,99,Covert town
36,99,Fayette town
36,99,Geneva city
36,99,Junius town
36,99,Lodi town
36,99,Ovid town
36,99,Romulus town
36,99,Seneca Falls town
36,99,Tyre town
36,99,Varick town
36,99,Waterloo town
36,101,Addison town
36,101,Avoca town
36,101,Bath town
36,101,Bradford town
36,101,Cameron town
36,101,Campbell town
36,101,Canisteo town
36,101,Caton town
36,101,Cohocton town
36,101,Corning city
36,101,Corning town
36,101,Dansville town
36,101,Erwin town
36,101,Fremont town
36,101,Greenwood town
36,101,Hartsville town
36,101,Hornby town
36,101,Hornell city
36,101,Hornellsville town
36,101,Howard town
36,101,Jasper town
36,101,Lindley town
36,101,Prattsburgh town
36,101,Pulteney town
36,101,Rathbone town
36,101,Thurston town
36,101,Troupsburg town
36,101,Tuscarora town
36,101,Urbana town
36,101,Wayland town
36,101,Wayne town
36,101,West Union town
36,101,Wheeler town
36,101,Woodhull town
36,103,Babylon town
36,103,Brookhaven town
36,103,East Hampton town
36,103,Huntington town
36,103,Islip town
36,103,Poospatuck Reservation
36,103,Riverhead town
36,103,Shelter Island town
36,103,Shinnecock Reservation
36,103,Smithtown town
36,103,Southampton town
36,103,Southold town
36,105,Bethel town
36,105,Callicoon town
36,105,Cochecton town
36,105,Delaware town
36,105,Fallsburg town
36,105,Forestburgh town
36,105,Fremont town
36,105,Highland town
36,105,Liberty town
36,105,Lumberland town
36,105,Mamakating town
36,105,Neversink town
36,105,Rockland town
36,105,Thompson town
36,105,Tusten town
36,107,Barton town
36,107,Berkshire town
36,107,Candor town
36,107,Newark Valley town
36,107,Nichols town
36,107,Owego town
36,107,Richford town
36,107,Spencer town
36,107,Tioga town
36,109,Caroline town
36,109,Danby town
36,109,Dryden town
36,109,Enfield town
36,109,Groton town
36,109,Ithaca city
36,109,Ithaca town
36,109,Lansing town
36,109,Newfield town
36,109,Ulysses town
36,111,Denning town
36,111,Esopus town
36,111,Gardiner town
36,111,Hardenburgh town
36,111,Hurley town
36,111,Kingston city
36,111,Kingston town
36,111,Lloyd town
36,111,Marbletown town
36,111,Marlborough town
36,111,New Paltz town
36,111,Olive town
36,111,Plattekill town
36,111,Rochester town
36,111,Rosendale town
36,111,Saugerties town
36,111,Shandaken town
36,111,Shawangunk town
36,111,Ulster town
36,111,Wawarsing town
36,111,Woodstock town
36,113,Bolton town
36,113,Chester town
36,113,Glens Falls city
36,113,Hague town
36,113,Horicon town
36,113,Johnsburg town
36,113,Lake George town
36,113,Lake Luzerne town
36,113,Queensbury town
36,113,Stony Creek town
36,113,Thurman town
36,113,Warrensburg town
36,115,Argyle town
